# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Tue Oct 12 15:38:35 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 10.00000 0.3668254316 2.0701627731    0.367 -1.854  3.5153  4.870    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-16      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.405 10.336 11.755 11.790 9.166
0.0152 0.01508 10.00000 0.4000000358 2.1185026169    0.400 -1.760  3.5225  4.842    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.171 10.048 11.405 11.440 8.900
0.0152 0.01508 10.00000 0.4500000477 2.1822810173    0.450 -1.610  3.5350  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.795 9.589 10.851 10.887 8.476
0.0152 0.01508 10.00000 0.5000000000 2.2374541759    0.500 -1.451  3.5504  4.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.398 9.095 10.254 10.291 8.025
0.0152 0.01508 10.00000 0.5500000119 2.2836582661    0.550 -1.273  3.5707  4.686    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-15      0.00 7.319e-01 2.540e-01 2.545e-03 6.868e-04 6.231e-03 -1.000 1.417e-02 7.952 8.525 9.558 9.597 7.514
0.0152 0.01508 10.00000 0.6000000238 2.3211214542    0.600 -1.098  3.5958  4.649    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-15      0.00 7.352e-01 2.507e-01 2.517e-03 6.796e-04 6.166e-03 -1.000 1.404e-02 7.515 7.950 8.853 8.893 7.011
0.0152 0.01508 10.00000 0.6499999762 2.3520355225    0.650 -0.919  3.6267  4.628    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.12e-15      0.00 7.383e-01 2.478e-01 2.492e-03 6.729e-04 6.107e-03 -1.000 1.389e-02 7.066 7.351 8.116 8.157 6.496
0.0152 0.01508 10.00000 0.6599115133 2.3575272560    0.660 -0.883  3.6331  4.625    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.87e-15      0.00 7.389e-01 2.472e-01 2.488e-03 6.716e-04 6.095e-03 -1.000 1.387e-02 6.977 7.231 7.967 8.008 6.395
0.0152 0.01508 10.00000 0.7000000477 2.3779268265    0.700 -0.743  3.6579  4.610    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-14      0.00 7.412e-01 2.450e-01 2.469e-03 6.666e-04 6.050e-03 -1.000 1.378e-02 6.628 6.761 7.389 7.430 6.000
0.0152 0.01508 10.00000 0.7199136615 2.3870944977    0.720 -0.674  3.6700  4.601    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 7.425e-01 2.438e-01 2.444e-03 6.634e-04 6.025e-03 -1.000 1.370e-02 6.456 6.537 7.120 7.161 5.810
0.0152 0.01508 10.00000 0.7426754832 2.3968837261    0.743 -0.596  3.6833  4.590    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.440e-01 2.423e-01 2.417e-03 6.597e-04 5.996e-03 -1.000 1.365e-02 6.261 6.293 6.831 6.870 5.602
0.0152 0.01508 10.00000 0.7500000000 2.3998889923    0.750 -0.571  3.6875  4.586    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-14      0.00 7.445e-01 2.419e-01 2.409e-03 6.585e-04 5.986e-03 -1.000 1.359e-02 6.198 6.217 6.742 6.781 5.537
0.0152 0.01508 10.00000 0.7583735585 2.4032430649    0.758 -0.544  3.6915  4.579    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.453e-01 2.412e-01 2.403e-03 6.568e-04 5.971e-03 -1.000 1.353e-02 6.129 6.135 6.648 6.687 5.465
0.0152 0.01508 10.00000 0.7776705623 2.4106569290    0.777 -0.480  3.7006  4.563    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-14      0.00 7.470e-01 2.395e-01 2.388e-03 6.530e-04 5.937e-03 -1.000 1.349e-02 5.969 5.949 6.435 6.473 5.303
0.0152 0.01508 10.00000 0.7952715158 2.4170596600    0.795 -0.422  3.7088  4.547    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-14      0.00 7.486e-01 2.380e-01 2.375e-03 6.496e-04 5.906e-03 -1.000 1.341e-02 5.824 5.783 6.247 6.284 5.156
0.0152 0.01508 10.00000 0.8000000119 2.4187245369    0.800 -0.406  3.7109  4.542    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-14      0.00 7.490e-01 2.376e-01 2.372e-03 6.487e-04 5.898e-03 -1.000 1.340e-02 5.785 5.738 6.197 6.233 5.117
0.0152 0.01508 10.00000 0.8115743399 2.4227061272    0.811 -0.367  3.7160  4.530    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-14      0.00 7.502e-01 2.365e-01 2.362e-03 6.460e-04 5.874e-03 -1.000 1.335e-02 5.688 5.631 6.076 6.112 5.021
0.0152 0.01508 10.00000 0.8286699653 2.4283535480    0.828 -0.310  3.7232  4.511    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-14      0.00 7.520e-01 2.347e-01 2.348e-03 6.421e-04 5.840e-03 -1.000 1.330e-02 5.545 5.473 5.901 5.936 4.880
0.0152 0.01508 10.00000 0.8440065980 2.4331967831    0.843 -0.258  3.7295  4.492    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-14      0.00 7.536e-01 2.332e-01 2.335e-03 6.386e-04 5.809e-03 -1.000 1.323e-02 5.416 5.332 5.746 5.780 4.752
0.0152 0.01508 10.00000 0.8500000238 2.4350347519    0.849 -0.238  3.7319  4.485    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-14      0.00 7.542e-01 2.326e-01 2.330e-03 6.373e-04 5.797e-03 -1.000 1.320e-02 5.365 5.278 5.685 5.719 4.703
0.0152 0.01508 10.00000 0.8506687880 2.4352381229    0.850 -0.236  3.7321  4.484    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-14      0.00 7.543e-01 2.325e-01 2.329e-03 6.371e-04 5.795e-03 -1.000 1.319e-02 5.359 5.272 5.679 5.712 4.698
0.0152 0.01508 10.00000 0.8669279814 2.4400689602    0.866 -0.179  3.7381  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-14      0.00 7.563e-01 2.306e-01 2.312e-03 6.326e-04 5.754e-03 -1.000 1.312e-02 5.219 5.121 5.513 5.546 4.562
0.0152 0.01508 10.00000 0.8824838996 2.4444997311    0.882 -0.125  3.7436  4.434    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-14      0.00 7.583e-01 2.287e-01 2.296e-03 6.283e-04 5.716e-03 -1.000 1.296e-02 5.082 4.978 5.357 5.388 4.431
0.0152 0.01508 10.00000 0.8968155384 2.4484257698    0.896 -0.074  3.7483  4.409    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.97e-14      0.00 7.601e-01 2.270e-01 2.282e-03 6.244e-04 5.681e-03 -1.000 1.289e-02 4.954 4.845 5.212 5.242 4.309
0.0152 0.01508 10.00000 0.9000000358 2.4492788315    0.899 -0.062  3.7493  4.403    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-14      0.00 7.605e-01 2.267e-01 2.279e-03 6.235e-04 5.673e-03 -1.000 1.288e-02 4.925 4.814 5.179 5.210 4.281
0.0152 0.01508 10.00000 0.9123090506 2.4525110722    0.911 -0.017  3.7528  4.377    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-14      0.00 7.623e-01 2.248e-01 2.263e-03 6.194e-04 5.636e-03 -1.000 1.284e-02 4.811 4.698 5.054 5.084 4.174
0.0152 0.01508 10.00000 0.9294092059 2.4568386078    0.928  0.047  3.7570  4.339    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.78e-14      0.00 7.649e-01 2.224e-01 2.242e-03 6.138e-04 5.587e-03 -1.000 1.272e-02 4.652 4.535 4.882 4.911 4.021
0.0152 0.01508 10.00000 0.9448647499 2.4605951309    0.944  0.104  3.7599  4.300    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.668e-01 2.206e-01 2.227e-03 6.097e-04 5.550e-03 -1.000 1.259e-02 4.509 4.390 4.729 4.758 3.882
0.0152 0.01508 10.00000 0.9500000477 2.4618122578    0.949  0.125  3.7607  4.285    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-13      0.00 7.668e-01 2.206e-01 2.228e-03 6.099e-04 5.551e-03 -1.000 1.260e-02 4.458 4.338 4.675 4.704 3.833
0.0152 0.01508 10.00000 0.9568482041 2.4634120464    0.956  0.153  3.7618  4.265    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.670e-01 2.204e-01 2.227e-03 6.096e-04 5.550e-03 -1.000 1.261e-02 4.388 4.268 4.602 4.631 3.765
0.0152 0.01508 10.00000 0.9585533142 2.4638063908    0.957  0.160  3.7620  4.259    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.669e-01 2.205e-01 2.227e-03 6.098e-04 5.551e-03 -1.000 1.262e-02 4.370 4.250 4.584 4.612 3.748
0.0152 0.01508 10.00000 0.9680970907 2.4659833908    0.967  0.201  3.7628  4.225    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.662e-01 2.211e-01 2.234e-03 6.117e-04 5.568e-03 -1.000 1.269e-02 4.267 4.146 4.478 4.506 3.646
0.0152 0.01508 10.00000 0.9755672216 2.4676535130    0.975  0.234  3.7628  4.196    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.654e-01 2.219e-01 2.243e-03 6.142e-04 5.591e-03 -1.000 1.273e-02 4.184 4.063 4.395 4.423 3.564
0.0152 0.01508 10.00000 0.9840705991 2.4695188999    0.983  0.273  3.7621  4.158    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-13      0.00 7.635e-01 2.236e-01 2.263e-03 6.195e-04 5.640e-03 -1.000 1.284e-02 4.086 3.966 4.299 4.327 3.465
0.0152 0.01508 10.00000 0.9897478223 2.4707438946    0.989  0.300  3.7610  4.129    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.618e-01 2.253e-01 2.280e-03 6.244e-04 5.684e-03 -1.000 1.290e-02 4.019 3.900 4.235 4.263 3.397
0.0152 0.01508 10.00000 0.9916135669 2.4711430073    0.991  0.309  3.7605  4.119    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 7.604e-01 2.265e-01 2.293e-03 6.280e-04 5.717e-03 -1.000 1.303e-02 3.997 3.878 4.214 4.242 3.374
0.0152 0.01508 10.00000 0.9992115498 2.4727504253    0.998  0.346  3.7568  4.071    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 7.543e-01 2.323e-01 2.350e-03 6.435e-04 5.858e-03 -1.000 1.334e-02 3.905 3.790 4.134 4.163 3.277
0.0152 0.01508 10.00000 1.0000000000 2.4729156494    0.999  0.349  3.7560  4.064    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 7.534e-01 2.332e-01 2.358e-03 6.457e-04 5.878e-03 -1.000 1.339e-02 3.897 3.782 4.128 4.157 3.268
0.0152 0.01508 10.00000 1.0062853098 2.4742217064    1.005  0.377  3.7489  4.011    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-13      0.00 7.453e-01 2.409e-01 2.427e-03 6.645e-04 6.047e-03 -1.000 1.375e-02 3.828 3.721 4.082 4.112 3.190
0.0152 0.01508 10.00000 1.0105534792 2.4750981331    1.009  0.388  3.7396  3.965    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-13      0.00 7.380e-01 2.480e-01 2.486e-03 6.803e-04 6.188e-03 -1.000 1.407e-02 3.800 3.703 4.085 4.116 3.154
0.0152 0.01508 10.00000 1.0134459734 2.4756872654    1.012  0.388  3.7291  3.923    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-13      0.00 7.322e-01 2.535e-01 2.531e-03 6.923e-04 6.296e-03 -1.000 1.433e-02 3.799 3.719 4.124 4.157 3.147
0.0152 0.01508 10.00000 1.0154302120 2.4760892391    1.014  0.388  3.7192  3.885    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-13      0.00 7.280e-01 2.575e-01 2.563e-03 7.006e-04 6.370e-03 -1.000 1.445e-02 3.799 3.738 4.165 4.199 3.145
0.0152 0.01508 10.00000 1.0172933340 2.4764649868    1.016  0.399  3.7096  3.836    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-13      0.00 7.242e-01 2.611e-01 2.589e-03 7.078e-04 6.433e-03 -1.000 1.463e-02 3.772 3.732 4.181 4.217 3.118
0.0152 0.01508 10.00000 1.0191289186 2.4768335819    1.018  0.429  3.7015  3.774    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 7.205e-01 2.647e-01 2.612e-03 7.139e-04 6.487e-03 -1.000 1.476e-02 3.696 3.676 4.145 4.182 3.044
0.0152 0.01508 10.00000 1.0201272964 2.4770333767    1.019  0.454  3.6980  3.736    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-13      0.00 7.185e-01 2.667e-01 2.623e-03 7.169e-04 6.514e-03 -1.000 1.479e-02 3.635 3.625 4.103 4.140 2.985
0.0152 0.01508 10.00000 1.0215713978 2.4773216248    1.020  0.505  3.6946  3.673    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-13      0.00 7.152e-01 2.699e-01 2.635e-03 7.206e-04 6.545e-03 -1.000 1.486e-02 3.509 3.508 3.994 4.031 2.860
0.0152 0.01508 10.00000 1.0228266716 2.4775714874    1.021  0.556  3.6923  3.613    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-13      0.00 7.120e-01 2.731e-01 2.634e-03 7.262e-04 6.567e-03 -1.000 1.493e-02 3.380 3.386 3.878 3.915 2.734
0.0152 0.01508 10.00000 1.0237306356 2.4777510166    1.022  0.597  3.6910  3.566    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-13      0.00 7.092e-01 2.758e-01 2.616e-03 7.415e-04 6.581e-03 -1.000 1.498e-02 3.277 3.287 3.781 3.818 2.632
0.0152 0.01508 10.00000 1.0245987177 2.4779229164    1.023  0.641  3.6898  3.518    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-13      0.00 7.064e-01 2.785e-01 2.575e-03 7.804e-04 6.594e-03 -1.000 1.502e-02 3.169 3.182 3.679 3.716 2.525
0.0152 0.01508 10.00000 1.0254149437 2.4780843258    1.024  0.684  3.6886  3.470    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-12      0.00 7.038e-01 2.811e-01 2.516e-03 8.457e-04 6.603e-03 -1.000 1.503e-02 3.059 3.076 3.576 3.613 2.416
0.0152 0.01508 10.00000 1.0261753798 2.4782345295    1.025  0.729  3.6876  3.422    3  0.000  0.495     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-12      0.00 7.014e-01 2.835e-01 2.453e-03 9.225e-04 6.610e-03 -1.000 1.506e-02 2.949 2.969 3.472 3.510 2.307
0.0152 0.01508 10.00000 1.0268266201 2.4783627987    1.025  0.769  3.6866  3.378    3  0.000  0.484     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-12      0.00 6.993e-01 2.856e-01 2.400e-03 9.900e-04 6.616e-03 -1.000 1.508e-02 2.847 2.871 3.376 3.414 2.206
0.0152 0.01508 10.00000 1.0274474621 2.4784851074    1.026  0.811  3.6855  3.332    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 6.976e-01 2.873e-01 2.360e-03 1.041e-03 6.621e-03 -1.000 1.509e-02 2.742 2.769 3.278 3.315 2.102
0.0152 0.01508 10.00000 1.0280750990 2.4786083698    1.026  0.857  3.6842  3.281    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-12      0.00 6.960e-01 2.889e-01 2.327e-03 1.083e-03 6.624e-03 -1.000 1.511e-02 2.627 2.658 3.170 3.208 1.988
0.0152 0.01508 10.00000 1.0286061764 2.4787127972    1.027  0.899  3.6830  3.234    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-12      0.00 6.949e-01 2.900e-01 2.306e-03 1.112e-03 6.627e-03 -1.000 1.513e-02 2.523 2.558 3.073 3.111 1.885
0.0152 0.01508 10.00000 1.0290813446 2.4788057804    1.027  0.940  3.6817  3.189    3  0.000  0.460     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-12      0.00 6.940e-01 2.909e-01 2.290e-03 1.132e-03 6.629e-03 -1.000 1.513e-02 2.421 2.460 2.979 3.017 1.784
0.0152 0.01508 10.00000 1.0295226574 2.4788923264    1.028  0.980  3.6804  3.144    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-12      0.00 6.933e-01 2.916e-01 2.277e-03 1.149e-03 6.631e-03 -1.000 1.511e-02 2.321 2.364 2.886 2.924 1.685
0.0152 0.01508 10.00000 1.0299593210 2.4789776802    1.028  1.023  3.6789  3.094    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-12      0.00 6.928e-01 2.921e-01 2.268e-03 1.161e-03 6.632e-03 -1.000 1.512e-02 2.212 2.260 2.787 2.825 1.577
0.0152 0.01508 10.00000 1.0304344893 2.4790706635    1.028  1.075  3.6769  3.035    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-12      0.00 6.923e-01 2.926e-01 2.261e-03 1.170e-03 6.633e-03 -1.000 1.513e-02 2.082 2.138 2.670 2.709 1.450
0.0152 0.01508 10.00000 1.0307823420 2.4791386127    1.029  1.117  3.6753  2.986    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-12      0.00 6.921e-01 2.927e-01 2.258e-03 1.174e-03 6.634e-03 -1.000 1.513e-02 1.978 2.039 2.576 2.615 1.348
0.0152 0.01508 10.00000 1.0310891867 2.4791984558    1.029  1.157  3.6736  2.940    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -5.69e-12      0.00 6.921e-01 2.928e-01 2.256e-03 1.176e-03 6.634e-03 -1.000 1.513e-02 1.879 1.946 2.487 2.526 1.251
0.0152 0.01508 10.00000 1.0313726664 2.4792537689    1.029  1.196  3.6720  2.894    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -6.57e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.177e-03 6.634e-03 -1.000 1.513e-02 1.780 1.853 2.399 2.438 1.154
0.0152 0.01508 10.00000 1.0317133665 2.4793200493    1.029  1.248  3.6697  2.834    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -7.93e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.178e-03 6.634e-03 -1.000 1.513e-02 1.651 1.732 2.284 2.324 1.028
0.0152 0.01508 10.00000 1.0320152044 2.4793789387    1.030  1.298  3.6673  2.774    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -9.52e-12      0.00 6.920e-01 2.928e-01 2.255e-03 1.178e-03 6.634e-03 -1.000 1.514e-02 1.526 1.616 2.175 2.215 0.907
0.0152 0.01508 10.00000 1.0322917700 2.4794328213    1.030  1.348  3.6649  2.715    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-11      0.00 6.920e-01 2.929e-01 2.254e-03 1.178e-03 6.634e-03 -1.000 1.514e-02 1.401 1.500 2.066 2.106 0.785
0.0152 0.01508 10.00000 1.0325486660 2.4794826508    1.030  1.398  3.6624  2.655    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 6.920e-01 2.929e-01 2.254e-03 1.179e-03 6.635e-03 -1.000 1.514e-02 1.276 1.385 1.958 1.998 0.664
0.0152 0.01508 10.00000 1.0327839851 2.4795284271    1.030  1.445  3.6600  2.598    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-11      0.00 6.920e-01 2.929e-01 2.254e-03 1.179e-03 6.635e-03 -1.000 1.514e-02 1.157 1.275 1.855 1.895 0.549
